#CWE-648 Incorrect Use of Privileged APIs
Attributes Submit Voms server Proxy renewal Ice Cream Lrms Wn job
Owner 3.63 3.63 3.63 3.63 3.63 3.63 3.63
User 1.61 3.00 3.00 3.00 3.05 3.05 1.61
