#CWE-200 Information Exposure
Attributes Submit Voms server Proxy renewal Ice Workload manager Information service
Encryption 0.15 0.15 0.15 0.15 0.15 1.83
Thirdparty 0.32 0.32 0.32 0.32 1.96 0.32
