#CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop')
Attributes Submit Gridftp Wms proxy Workload manager Information service
MaxMin 1.05 1.05 1.05 1.05 0.26
TimeOut 1.05 1.05 1.05 1.05 0.26
