#CWE-550 Information Exposure Through Server Error Message
Attributes Submit Gridftp Wms proxy Workload manager Information service
DB_DNS_IDS_FW 2.72 0.59 0.59 0.59 0.59
Thirdparty 0.32 0.32 0.32 1.96 0.32
ErrorHandling 0.22 0.22 0.22 0.22 1.22
