#CWE-306 Missing Authentication for Critical Function
Attributes Submit Wms proxy Workload manager Log monitor Job controller (condor-g) Lrms Wn job
Owner 4.23 4.23 4.23 4.23 4.23 4.23 4.23
User 1.96 3.49 3.49 3.49 3.49 3.58 1.96
