#CWE-161 Improper Neutralization of Multiple Leading Special Elements
Attributes Submit Voms server Wms proxy Lb proxy Lb database
Trust 1.64 0.69 0.69 0.69 0.69
Transfering 1.61 2.08 1.61 1.61 2.08
Sanitize 0.83 0.83 0.83 2.08 2.08
