#CWE-209 Information Exposure Through an Error Message
Attributes Submit Voms server Wms proxy Lb proxy Lb database
DB_DNS_IDS_FW 2.72 0.59 0.59 2.72 2.72
ErrorHandling 0.22 0.22 0.22 0.22 1.22
