#CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')
Attributes Submit Wms proxy Lb proxy Lb database
UI_GUI 2.33 1.81 1.81 1.81
DB_DNS_IDS_FW 3.16 0.77 3.16 3.16
Sanitize 1.01 1.01 2.42 2.42
Owner 4.23 4.23 4.23 4.23
Transfering 1.88 1.88 1.88 2.42
User 1.96 3.49 3.49 3.58
