#CWE-406 Insufficient Control of Network Message Volume (Network Amplification)
Attributes Submit Wms proxy Lb proxy Lb database
Thirdparty 0.32 0.32 0.32 0.32
DB_DNS_IDS_FW 2.72 0.59 2.72 2.72
MaxMin 1.05 1.05 1.05 1.05
User 1.61 3.00 3.00 3.05
Owner 3.63 3.63 3.63 3.63
Trust 1.64 0.69 0.69 0.69
Transfering 1.61 1.61 1.61 2.08
