#CWE-778 Insufficient Logging
Attributes Submit Wms proxy Lb proxy Lb database
Owner 3.63 3.63 3.63 3.63
Thirdparty 0.32 0.32 0.32 0.32
DB_DNS_IDS_FW 2.72 0.59 2.72 2.72
Logs 1.35 1.35 1.35 1.35
User 1.61 3.00 3.00 3.05
