#CWE-209 Information Exposure Through an Error Message
Attributes Submit Wms proxy Logger (interlogd) Lb
DB_DNS_IDS_FW 2.72 0.59 2.72 0.59
ErrorHandling 0.22 0.22 0.22 0.22
