#CWE-441 Unintended Proxy/Intermediary
Attributes Submit Wms proxy Workload manager Proxy renewal Ice Cream Lrms Wn job
Thirdparty 0.32 0.32 1.96 0.32 0.32 0.32 0.32 0.32
Encryption 0.15 0.15 0.15 0.15 0.15 0.15 0.15 1.83
DB_DNS_IDS_FW 2.72 0.59 0.59 0.59 0.59 0.59 0.59 0.59
User 1.61 3.00 3.00 3.00 3.00 3.05 3.05 1.61
Owner 3.63 3.63 3.63 3.63 3.63 3.63 3.63 3.63
Spoofing 0.15 0.15 0.15 0.15 1.83 1.83 1.83 1.83
Trust 1.64 0.69 0.69 0.69 0.69 0.69 0.69 1.64
