#CWE-326 Inadequate Encryption Strength
Attributes Submit Wms proxy Workload manager Proxy renewal Ice Cream Lrms Wn job
Encryption 0.15 0.15 0.15 0.15 0.15 0.15 0.15 1.83
Transfering 1.61 1.61 1.61 2.08 1.61 1.61 1.61 1.61
