#CWE-779 Logging of Excessive Data
Attributes Submit Voms server Proxy renewal Workload manager Job controller (condor-g) Lrms Wn job
MaxMin 1.05 1.05 1.05 1.05 1.05 1.05 1.05
Logs 1.35 0.44 0.44 0.44 0.44 0.44 1.35
