#CWE-862 Missing Authorization
Attributes Submit Voms server Proxy renewal Workload manager Job controller (condor-g) Lrms Wn job
Owner 4.23 4.23 4.23 4.23 4.23 4.23 4.23
User 1.96 3.49 3.49 3.49 3.49 3.58 1.96
