#CWE-732 Incorrect Permission Assignment for Critical Resource
Attributes Submit Voms server Proxy renewal Workload manager Job controller (condor-g) Lrms Wn job
Owner 4.23 4.23 4.23 4.23 4.23 4.23 4.23
User 1.96 3.49 3.49 3.49 3.49 3.58 1.96
