#CWE-200 Information Exposure
Attributes Submit Wms proxy Proxy renewal Ice Cream Lrms Wn job
Encryption 0.15 0.15 0.15 0.15 0.15 0.15 1.83
Thirdparty 0.32 0.32 0.32 0.32 0.32 0.32 0.32
